ts_entry,ts_exit,market_id,entry_price,exit_price,size,pnl,return_pct,model_prob,edge
1769886016,1769886017,48905065885444674248036878132357570250164348700067033830430023277191043371451,0.001005,0.020895,0.8884,17.582364179104477,1979.1044776119402,0.03720171058579562,0.03620171058579562
1769886016,1769886017,22625867356770963125644073642781633291032197332379320664400813056475750744648,0.0025125,0.00199,1.0,-0.2079601990049751,-20.79601990049751,0.08374475966875826,0.08124475966875826
1769886017,1769886018,7935869750973568991063634796432742901043529564448603464914559127943627115874,0.0145725,0.0174125,1.0,0.19488763081146,19.488763081145997,0.24164527039410957,0.22714527039410956
1769886017,1769886018,104950622099922315506995942627025963408762249833430622973642010269615547775568,0.0070350000000000005,0.008955,1.0,0.27292110874200426,27.292110874200425,0.2572550679394123,0.25025506793941227
1769886018,1769886019,28946595841244317705636126646676849578876740730186646421280828201004700559420,0.0095475,0.0104475,1.0,0.09426551453260013,9.426551453260013,0.17905886798192738,0.16955886798192737
1769886018,1769886019,72354723612769247426741660426331235762851940382312402276325808095604519806766,0.0025125,0.0114425,1.0,3.5542288557213935,355.42288557213936,0.19738274256960792,0.19488274256960791
1769886018,1769886019,40374965418616463921114679904774151942945720873016682277856361426172259262762,0.00603,0.0054725,1.0,-0.0924543946932006,-9.245439469320061,0.1710328360555249,0.1650328360555249
1769886018,1769886019,23108802207086798801173033667711295391410673134835650507670472347957366091390,0.3160725,0.313425,1.0,-0.008376242792397237,-0.8376242792397237,0.38608973579152095,0.07158973579152095
1769886019,1769886020,14642427631762357507939608294887050551300827907746951519205602696553287464979,0.0015075,0.010945,0.8042,5.034585406301825,626.0364842454395,0.028407963357126274,0.026907963357126273
1769886020,1769886021,97449340182256366014320155718265676486703217567849039806162053075113517266910,0.042210000000000004,0.04577,1.0,0.08434020374318862,8.434020374318862,0.5824569341231,0.5404569341230999
1769886021,1769886022,19180751334892649957685662514970856594118361572000181281162861811532650604260,0.185925,0.174125,1.0,-0.06346645152615293,-6.346645152615293,0.30478951779771085,0.11978951779771085
1769886022,1769886023,98988930879008758341750699200523522586185279367216382924995909977797154763827,0.0407025,0.0532325,1.0,0.30784349855659965,30.784349855659965,0.36667795128685454,0.32617795128685456
1769886022,1769886023,22532055631814907447535815649879981046415248231878961745474659705989546420934,0.0070350000000000005,0.0054725,1.0,-0.2221037668798863,-22.21037668798863,0.2016563026863297,0.1946563026863297
1769886022,1769886023,13018971792603393862521629014128024641178044618205296260525674415067194037856,0.0070350000000000005,0.004975,1.0,-0.292821606254442,-29.2821606254442,0.22047757256945894,0.21347757256945893
1769886023,1769886024,55230883696690777055093667580992529716053651794118931424366317904049903435707,0.00402,0.0029850000000000002,1.0,-0.2574626865671642,-25.74626865671642,0.09841379621604562,0.09441379621604562
1769886023,1769886024,96361925776989336186111887920533578209326565663637092688733016597062311745569,0.0346725,0.034825,1.0,0.004398298363256226,0.43982983632562256,0.2652971900541802,0.23079719005418017
1769886023,1769886024,80230236018433940569996058935444651347308266584430516013229815570706872276819,0.019095,0.0124375,1.0,-0.34865147944488084,-34.865147944488086,0.1653882120848827,0.1463882120848827
1769886025,1769886026,23457159102492014587086554465196338289744024850295026709594590570594307006124,0.005527499999999999,0.0084575,1.0,0.5300768882858435,53.00768882858436,0.24233532536290986,0.23683532536290985
1769886025,1769886026,100074770378634056601572485653252702850363676459996771990439989989293515601975,0.08793749999999999,0.10547,1.0,0.19937455579246643,19.937455579246645,0.4725991547218364,0.3850991547218364
1769886025,1769886026,56943889421369223313864561268386407584816988844238380390936659020238520433523,0.0316575,0.0721375,1.0,1.2786859354023532,127.86859354023532,0.26474030348502886,0.23324030348502886
1769886026,1769886027,60573178197991590327120832143415406583517170365625050489007297367895074266641,0.005527499999999999,0.0054725,1.0,-0.00995024875621886,-0.995024875621886,0.18419815161403333,0.17869815161403332
1769886026,1769886027,101676997363687199724245607342877036148401850938023978421879460310389391082353,0.025627499999999998,0.02189,1.0,-0.14583943029948299,-14.583943029948298,0.48899649185284894,0.4634964918528489
1769886028,1769886029,49194009556504828848509244326501559253829462790583873936160989575507522044057,0.009045,0.0104475,1.0,0.15505804311774485,15.505804311774485,0.2301583374952187,0.22115833749521868
1769886028,1769886029,70512916946285526357165287373537570327431985324385225788636160168740471920430,0.0075375,0.004975,1.0,-0.33996683250414583,-33.996683250414584,0.2034129998197154,0.19591299981971538
1769886028,1769886029,8441400852834915183759801017793514978104486628517653995211751018945988243154,0.028140000000000002,0.0283575,1.0,0.007729211087420085,0.7729211087420085,0.26837427342179404,0.24037427342179404
1769886029,1769886030,77587307046403751376661432623541201964028441666798607551262940422544192246885,0.005025,0.0034825,1.0,-0.3069651741293532,-30.69651741293532,0.11697542330724073,0.11197542330724072
1769886030,1769886031,89520848256403305974323485459854822913782396273578152633149755590292693577933,0.1060275,0.092535,1.0,-0.12725472165240137,-12.725472165240138,0.2941974479383775,0.1886974479383775
1769886030,1769886031,24682525479474221428144937281315825971983904267399062415430320764754931667953,0.005025,0.00398,1.0,-0.2079601990049751,-20.79601990049751,0.1669458708820824,0.1619458708820824
1769886031,1769886032,20448833438570919362649154637754385929973352578192287502874618968292888532274,0.005025,0.0024875,1.0,-0.5049751243781093,-50.49751243781093,0.25703273447911446,0.25203273447911445
1769886032,1769886613,4761521433718407200548167932128837144934500996689649170146495553797502903996,0.003015,0.0024875,1.0,-0.17495854063018235,-17.495854063018236,0.12263187229822418,0.11963187229822418
1769886613,1769886614,70584222105672215743914509614198676449757016746323593572033490884974443841053,0.125625,0.1393,1.0,0.10885572139303501,10.885572139303502,0.3770149300705326,0.2520149300705326
1769886613,1769886614,33789438262503923439675875234740307103705479802600154647130619138776464479717,0.037184999999999996,0.04179,1.0,0.12384025816861643,12.384025816861644,0.2821733466576406,0.2451733466576406
1769886613,1769886614,65570440056117077542463878494177612662140785434913628124381440406242436241630,0.011054999999999999,0.00398,1.0,-0.639981908638625,-63.998190863862504,0.175370019750566,0.16437001975056598
1769886613,1769886614,97664664245828520958438344196934528180164169789644193548823346370374757126784,0.00201,0.0024875,1.0,0.23756218905472637,23.756218905472636,0.05319217495411314,0.051192174954113136
1769886614,1769886615,110044455628775971785618539427229099821815416148768008176051068105157446559241,0.005025,0.0044775,1.0,-0.10895522388059697,-10.895522388059698,0.17559971535701474,0.17059971535701474
1769886614,1769886615,18819282518983024340055565234868223423589909363920183730949900798929318964595,0.00201,0.000995,1.0,-0.5049751243781095,-50.497512437810954,0.0490980869907259,0.0470980869907259
1769886614,1769886615,72012724360700510767037780555710363830014634797787940282136454146828040926557,0.0070350000000000005,0.00398,1.0,-0.43425728500355365,-43.42572850035536,0.1812729815754073,0.1742729815754073
1769886614,1769886615,90539223327898306443159925386738884879443774738066333067713209066421079642276,0.0115575,0.0104475,1.0,-0.09604153147306949,-9.604153147306949,0.2268432282752267,0.2153432282752267
1769886614,1769886615,73414222381656326204771753454630063673548497164758947581648273905027617570612,0.005527499999999999,0.004975,1.0,-0.09995477159656252,-9.995477159656252,0.24621760794092212,0.24071760794092212
1769886614,1769886615,82957751318690071863522772988611716632657105774790633424530553703373517473647,0.03618,0.051242499999999996,1.0,0.41632117191818696,41.63211719181869,0.37660576940998514,0.34060576940998516
1769886614,1769886615,48905065885444674248036878132357570250164348700067033830430023277191043371451,0.001005,0.020895,1.0,19.791044776119403,1979.1044776119402,0.03720171058579562,0.03620171058579562
1769886615,1769886616,72354723612769247426741660426331235762851940382312402276325808095604519806766,0.0025125,0.010945,1.0,3.3562189054726366,335.62189054726366,0.19527492027636778,0.19277492027636778
1769886615,1769886616,7935869750973568991063634796432742901043529564448603464914559127943627115874,0.0145725,0.0154225,1.0,0.05832904443300735,5.832904443300735,0.23513772374226266,0.22063772374226265
1769886615,1769886616,40374965418616463921114679904774151942945720873016682277856361426172259262762,0.00603,0.0054725,1.0,-0.0924543946932006,-9.245439469320061,0.16006461292465402,0.154064612924654
1769886615,1769886616,23108802207086798801173033667711295391410673134835650507670472347957366091390,0.3160725,0.313425,1.0,-0.008376242792397237,-0.8376242792397237,0.38608973579152095,0.07158973579152095
1769886615,1769886616,22625867356770963125644073642781633291032197332379320664400813056475750744648,0.0025125,0.00199,1.0,-0.2079601990049751,-20.79601990049751,0.08257216926231171,0.08007216926231171
1769886615,1769886616,28946595841244317705636126646676849578876740730186646421280828201004700559420,0.0095475,0.0104475,1.0,0.09426551453260013,9.426551453260013,0.1768092275250282,0.1673092275250282
1769886615,1769886616,104950622099922315506995942627025963408762249833430622973642010269615547775568,0.0070350000000000005,0.008955,1.0,0.27292110874200426,27.292110874200425,0.25046598625147515,0.24346598625147514
1769886616,1769886617,97449340182256366014320155718265676486703217567849039806162053075113517266910,0.039697500000000004,0.04577,1.0,0.15296933056237783,15.296933056237783,0.5824569341231,0.5429569341231
1769886616,1769886617,14642427631762357507939608294887050551300827907746951519205602696553287464979,0.0015075,0.0104475,0.9782,5.801066666666667,593.0348258706468,0.028407963357126274,0.026907963357126273
1769886617,1769886618,19180751334892649957685662514970856594118361572000181281162861811532650604260,0.185925,0.174125,1.0,-0.06346645152615293,-6.346645152615293,0.30478951779771085,0.11978951779771085
1769886617,1769886618,22532055631814907447535815649879981046415248231878961745474659705989546420934,0.0065325,0.0054725,1.0,-0.16226559510141603,-16.226559510141602,0.2400899164475688,0.2335899164475688
1769886617,1769886618,98988930879008758341750699200523522586185279367216382924995909977797154763827,0.046732499999999996,0.03582,1.0,-0.2335098700048146,-23.35098700048146,0.25704972956703354,0.21054972956703355
1769886617,1769886618,13018971792603393862521629014128024641178044618205296260525674415067194037856,0.0070350000000000005,0.004975,1.0,-0.292821606254442,-29.2821606254442,0.21437892844876236,0.20737892844876235
1769886618,1769886619,55230883696690777055093667580992529716053651794118931424366317904049903435707,0.00402,0.0029850000000000002,1.0,-0.2574626865671642,-25.74626865671642,0.09705756782198618,0.09305756782198618
1769886618,1769886619,80230236018433940569996058935444651347308266584430516013229815570706872276819,0.0201,0.012934999999999999,1.0,-0.3564676616915423,-35.64676616915423,0.1632761655730534,0.14327616557305342
1769886618,1769886619,23457159102492014587086554465196338289744024850295026709594590570594307006124,0.005527499999999999,0.0084575,1.0,0.5300768882858435,53.00768882858436,0.23952264878995144,0.23402264878995144
1769886618,1769886619,96361925776989336186111887920533578209326565663637092688733016597062311745569,0.0346725,0.034825,1.0,0.004398298363256226,0.43982983632562256,0.2661243554558384,0.2316243554558384
1769886619,1769886620,56943889421369223313864561268386407584816988844238380390936659020238520433523,0.0316575,0.0721375,1.0,1.2786859354023532,127.86859354023532,0.26474030348502886,0.23324030348502886
1769886619,1769886620,100074770378634056601572485653252702850363676459996771990439989989293515601975,0.0859275,0.09850500000000001,1.0,0.14637339617700973,14.637339617700974,0.4813814385356712,0.3958814385356712
1769886619,1769886620,101676997363687199724245607342877036148401850938023978421879460310389391082353,0.035175000000000005,0.02189,1.0,-0.3776830135039091,-37.76830135039091,0.2594968016843101,0.2244968016843101
1769886619,1769886620,60573178197991590327120832143415406583517170365625050489007297367895074266641,0.005527499999999999,0.0054725,1.0,-0.00995024875621886,-0.995024875621886,0.18189824937861376,0.17639824937861376
1769886620,1769886621,8441400852834915183759801017793514978104486628517653995211751018945988243154,0.029145,0.0283575,1.0,-0.027020072053525523,-2.7020072053525523,0.26837427342179404,0.23937427342179404
1769886620,1769886621,49194009556504828848509244326501559253829462790583873936160989575507522044057,0.009045,0.0104475,1.0,0.15505804311774485,15.505804311774485,0.22241299666661948,0.21341299666661948
1769886620,1769886621,70512916946285526357165287373537570327431985324385225788636160168740471920430,0.0075375,0.004975,1.0,-0.33996683250414583,-33.996683250414584,0.20093227220483573,0.19343227220483572
1769886621,1769886622,20448833438570919362649154637754385929973352578192287502874618968292888532274,0.005025,0.0024875,1.0,-0.5049751243781093,-50.49751243781093,0.27373531372087884,0.26873531372087883
1769886621,1769886622,77587307046403751376661432623541201964028441666798607551262940422544192246885,0.005025,0.0034825,1.0,-0.3069651741293532,-30.69651741293532,0.11539613928551806,0.11039613928551806
1769886621,1769886622,89520848256403305974323485459854822913782396273578152633149755590292693577933,0.105525,0.092535,1.0,-0.12309879175550809,-12.309879175550808,0.29533761102678047,0.19033761102678048
1769886621,1769886622,24682525479474221428144937281315825971983904267399062415430320764754931667953,0.005025,0.00398,1.0,-0.2079601990049751,-20.79601990049751,0.14951496497251046,0.14451496497251046
1769886622,1769887213,4761521433718407200548167932128837144934500996689649170146495553797502903996,0.003015,0.0024875,1.0,-0.17495854063018235,-17.495854063018236,0.13887219465125802,0.13587219465125802
1769887213,1769887214,33789438262503923439675875234740307103705479802600154647130619138776464479717,0.037184999999999996,0.042785,1.0,0.15059835955358336,15.059835955358336,0.2821733466576406,0.2451733466576406
1769887213,1769887214,65570440056117077542463878494177612662140785434913628124381440406242436241630,0.011054999999999999,0.00398,1.0,-0.639981908638625,-63.998190863862504,0.175370019750566,0.16437001975056598
1769887213,1769887214,70584222105672215743914509614198676449757016746323593572033490884974443841053,0.125625,0.1393,1.0,0.10885572139303501,10.885572139303502,0.3770149300705326,0.2520149300705326
1769887213,1769887214,97664664245828520958438344196934528180164169789644193548823346370374757126784,0.00201,0.0024875,1.0,0.23756218905472637,23.756218905472636,0.05319217495411314,0.051192174954113136
1769887214,1769887215,48905065885444674248036878132357570250164348700067033830430023277191043371451,0.001005,0.020397500000000002,1.0,19.296019900497512,1929.6019900497513,0.03720171058579562,0.03620171058579562
1769887214,1769887215,110044455628775971785618539427229099821815416148768008176051068105157446559241,0.005025,0.0044775,1.0,-0.10895522388059697,-10.895522388059698,0.17559971535701474,0.17059971535701474
1769887214,1769887215,72012724360700510767037780555710363830014634797787940282136454146828040926557,0.0070350000000000005,0.006467499999999999,1.0,-0.08066808813077475,-8.066808813077476,0.1812729815754073,0.1742729815754073
1769887214,1769887215,18819282518983024340055565234868223423589909363920183730949900798929318964595,0.00201,0.000995,1.0,-0.5049751243781095,-50.497512437810954,0.0490980869907259,0.0470980869907259
1769887214,1769887215,22625867356770963125644073642781633291032197332379320664400813056475750744648,0.0025125,0.00199,1.0,-0.2079601990049751,-20.79601990049751,0.08257216926231171,0.08007216926231171
1769887214,1769887215,90539223327898306443159925386738884879443774738066333067713209066421079642276,0.0115575,0.0104475,1.0,-0.09604153147306949,-9.604153147306949,0.2268432282752267,0.2153432282752267
1769887214,1769887215,82957751318690071863522772988611716632657105774790633424530553703373517473647,0.03618,0.051242499999999996,1.0,0.41632117191818696,41.63211719181869,0.37909594692391624,0.34309594692391626
1769887214,1769887215,73414222381656326204771753454630063673548497164758947581648273905027617570612,0.005025,0.004975,1.0,-0.00995024875621875,-0.9950248756218749,0.25875449908735043,0.2537544990873504
1769887215,1769887216,14642427631762357507939608294887050551300827907746951519205602696553287464979,0.0015075,0.0104475,1.0,5.930348258706468,593.0348258706468,0.028407963357126274,0.026907963357126273
1769887215,1769887216,39151417550200285951086468209578406848454561712816714599368363965252574447935,0.0015075,0.0014925000000000001,1.0,-0.00995024875621875,-0.9950248756218749,0.03650100334698098,0.03500100334698098
1769887215,1769887216,23108802207086798801173033667711295391410673134835650507670472347957366091390,0.3160725,0.313425,1.0,-0.008376242792397237,-0.8376242792397237,0.38608973579152095,0.07158973579152095
1769887215,1769887216,7935869750973568991063634796432742901043529564448603464914559127943627115874,0.0145725,0.0154225,1.0,0.05832904443300735,5.832904443300735,0.23513772374226266,0.22063772374226265
1769887215,1769887216,40374965418616463921114679904774151942945720873016682277856361426172259262762,0.00603,0.0054725,1.0,-0.0924543946932006,-9.245439469320061,0.16006461292465402,0.154064612924654
1769887215,1769887216,104950622099922315506995942627025963408762249833430622973642010269615547775568,0.0070350000000000005,0.008955,1.0,0.27292110874200426,27.292110874200425,0.25046598625147515,0.24346598625147514
1769887215,1769887216,72354723612769247426741660426331235762851940382312402276325808095604519806766,0.0025125,0.0104475,1.0,3.1582089552238806,315.82089552238807,0.19527492027636778,0.19277492027636778
1769887215,1769887216,28946595841244317705636126646676849578876740730186646421280828201004700559420,0.0095475,0.0104475,1.0,0.09426551453260013,9.426551453260013,0.1768092275250282,0.1673092275250282
1769887216,1769887217,97449340182256366014320155718265676486703217567849039806162053075113517266910,0.0366825,0.04577,1.0,0.2477339330743542,24.77339330743542,0.5824569341231,0.5459569341231
1769887216,1769887217,19180751334892649957685662514970856594118361572000181281162861811532650604260,0.185925,0.174125,1.0,-0.06346645152615293,-6.346645152615293,0.26401032058746315,0.07901032058746316
1769887217,1769887218,55230883696690777055093667580992529716053651794118931424366317904049903435707,0.00402,0.0029850000000000002,1.0,-0.2574626865671642,-25.74626865671642,0.1370460643408183,0.1330460643408183
1769887217,1769887218,80230236018433940569996058935444651347308266584430516013229815570706872276819,0.0201,0.0124375,1.0,-0.3812189054726367,-38.12189054726367,0.15806355373272177,0.13806355373272178
1769887217,1769887218,22532055631814907447535815649879981046415248231878961745474659705989546420934,0.0065325,0.00796,1.0,0.21852277076157667,21.852277076157666,0.2390906718155974,0.2325906718155974
1769887217,1769887218,13018971792603393862521629014128024641178044618205296260525674415067194037856,0.0065325,0.0054725,1.0,-0.16226559510141603,-16.226559510141602,0.23311583867649455,0.22661583867649454
1769887217,1769887218,96361925776989336186111887920533578209326565663637092688733016597062311745569,0.0346725,0.034825,1.0,0.004398298363256226,0.43982983632562256,0.2661243554558384,0.2316243554558384
1769887217,1769887218,98988930879008758341750699200523522586185279367216382924995909977797154763827,0.047235,0.036317499999999996,1.0,-0.2311315761617445,-23.11315761617445,0.25704972956703354,0.21004972956703355
1769887218,1769887219,100074770378634056601572485653252702850363676459996771990439989989293515601975,0.0859275,0.08756,1.0,0.01899857437956398,1.8998574379563982,0.4683223183073144,0.3828223183073144
1769887218,1769887219,23457159102492014587086554465196338289744024850295026709594590570594307006124,0.005527499999999999,0.0084575,1.0,0.5300768882858435,53.00768882858436,0.23952264878995144,0.23402264878995144
1769887218,1769887219,60573178197991590327120832143415406583517170365625050489007297367895074266641,0.005025,0.0054725,1.0,0.08905472636815914,8.905472636815915,0.18689267736238008,0.18189267736238007
1769887218,1769887219,56943889421369223313864561268386407584816988844238380390936659020238520433523,0.0316575,0.06865500000000001,1.0,1.1686804074863781,116.86804074863781,0.26474030348502886,0.23324030348502886
1769887218,1769887219,101676997363687199724245607342877036148401850938023978421879460310389391082353,0.050752500000000006,0.022885,1.0,-0.549086251908773,-54.9086251908773,0.2498117578274732,0.19931175782747318
1769887219,1769887220,49194009556504828848509244326501559253829462790583873936160989575507522044057,0.0075375,0.0114425,1.0,0.5180762852404643,51.807628524046436,0.3253023419793102,0.3178023419793102
1769887219,1769887220,70512916946285526357165287373537570327431985324385225788636160168740471920430,0.0075375,0.00796,1.0,0.05605306799336662,5.605306799336662,0.20093227220483573,0.19343227220483572
1769887219,1769887220,8441400852834915183759801017793514978104486628517653995211751018945988243154,0.03015,0.0283575,1.0,-0.05945273631840786,-5.945273631840786,0.26837427342179404,0.23837427342179404
1769887220,1769887221,77587307046403751376661432623541201964028441666798607551262940422544192246885,0.005025,0.0034825,1.0,-0.3069651741293532,-30.69651741293532,0.11539613928551806,0.11039613928551806
1769887220,1769887221,20448833438570919362649154637754385929973352578192287502874618968292888532274,0.005025,0.0024875,1.0,-0.5049751243781093,-50.49751243781093,0.27373531372087884,0.26873531372087883
1769887220,1769887221,24682525479474221428144937281315825971983904267399062415430320764754931667953,0.005025,0.00398,1.0,-0.2079601990049751,-20.79601990049751,0.14951496497251046,0.14451496497251046
1769887220,1769887221,89520848256403305974323485459854822913782396273578152633149755590292693577933,0.105525,0.1049725,1.0,-0.005235726131248564,-0.5235726131248564,0.29533761102678047,0.19033761102678048
1769887221,1769887812,4761521433718407200548167932128837144934500996689649170146495553797502903996,0.003015,0.0024875,1.0,-0.17495854063018235,-17.495854063018236,0.1209866840500025,0.1179866840500025
1769887812,1769887813,70584222105672215743914509614198676449757016746323593572033490884974443841053,0.125625,0.1393,1.0,0.10885572139303501,10.885572139303502,0.3770149300705326,0.2520149300705326
1769887813,1769887814,33789438262503923439675875234740307103705479802600154647130619138776464479717,0.037184999999999996,0.042287500000000006,1.0,0.13721930886110023,13.721930886110023,0.2691971230056275,0.23219712300562748
1769887813,1769887814,65570440056117077542463878494177612662140785434913628124381440406242436241630,0.00804,0.00398,1.0,-0.5049751243781095,-50.497512437810954,0.2529659331004615,0.2449659331004615
1769887813,1769887814,97664664245828520958438344196934528180164169789644193548823346370374757126784,0.00201,0.0024875,1.0,0.23756218905472637,23.756218905472636,0.05155019119449407,0.04955019119449407
1769887814,1769887815,72012724360700510767037780555710363830014634797787940282136454146828040926557,0.0065325,0.006467499999999999,1.0,-0.009950248756219082,-0.9950248756219082,0.21302714469649103,0.20652714469649103
1769887814,1769887815,73414222381656326204771753454630063673548497164758947581648273905027617570612,0.005025,0.004975,1.0,-0.00995024875621875,-0.9950248756218749,0.2538360723408736,0.24883607234087357
1769887814,1769887815,90539223327898306443159925386738884879443774738066333067713209066421079642276,0.01005,0.0104475,1.0,0.03955223880597014,3.955223880597014,0.25393517454317527,0.24393517454317526
1769887814,1769887815,82957751318690071863522772988611716632657105774790633424530553703373517473647,0.037184999999999996,0.051242499999999996,1.0,0.37804222132580345,37.80422213258034,0.35849983356784854,0.32149983356784856
1769887814,1769887815,110044455628775971785618539427229099821815416148768008176051068105157446559241,0.005025,0.0044775,1.0,-0.10895522388059697,-10.895522388059698,0.17857848634765572,0.1735784863476557
1769887815,1769887816,18819282518983024340055565234868223423589909363920183730949900798929318964595,0.00201,0.000995,1.0,-0.5049751243781095,-50.497512437810954,0.048110091704183205,0.046110091704183204
1769887815,1769887816,22625867356770963125644073642781633291032197332379320664400813056475750744648,0.0025125,0.0024875,1.0,-0.00995024875621875,-0.9950248756218749,0.08096793444532485,0.07846793444532485
1769887815,1769887816,104950622099922315506995942627025963408762249833430622973642010269615547775568,0.0070350000000000005,0.008955,1.0,0.27292110874200426,27.292110874200425,0.24143197011971262,0.23443197011971262
1769887815,1769887816,48905065885444674248036878132357570250164348700067033830430023277191043371451,0.001005,0.020895,1.0,19.791044776119403,1979.1044776119402,0.03644392998954179,0.03544392998954179
1769887816,1769887817,72354723612769247426741660426331235762851940382312402276325808095604519806766,0.0025125,0.010945,1.0,3.3562189054726366,335.62189054726366,0.18691427899892982,0.18441427899892981
1769887816,1769887817,28946595841244317705636126646676849578876740730186646421280828201004700559420,0.0095475,0.0104475,1.0,0.09426551453260013,9.426551453260013,0.17402718885011667,0.16452718885011666
1769887816,1769887817,23108802207086798801173033667711295391410673134835650507670472347957366091390,0.3160725,0.3139225,1.0,-0.006802236828575725,-0.6802236828575725,0.37682821549770285,0.062328215497702844
1769887816,1769887817,39151417550200285951086468209578406848454561712816714599368363965252574447935,0.0015075,0.0014925000000000001,1.0,-0.00995024875621875,-0.9950248756218749,0.03535501799182941,0.03385501799182941
1769887816,1769887817,7935869750973568991063634796432742901043529564448603464914559127943627115874,0.014070000000000001,0.0154225,1.0,0.09612651030561481,9.61265103056148,0.26781828203010044,0.25381828203010043
1769887816,1769887817,40374965418616463921114679904774151942945720873016682277856361426172259262762,0.00603,0.0054725,1.0,-0.0924543946932006,-9.245439469320061,0.1574956373696059,0.1514956373696059
1769887817,1769887818,14642427631762357507939608294887050551300827907746951519205602696553287464979,0.0015075,0.0104475,1.0,5.930348258706468,593.0348258706468,0.02750881256911013,0.02600881256911013
1769887818,1769887819,19180751334892649957685662514970856594118361572000181281162861811532650604260,0.185925,0.174125,1.0,-0.06346645152615293,-6.346645152615293,0.26401032058746315,0.07901032058746316
1769887818,1769887819,97449340182256366014320155718265676486703217567849039806162053075113517266910,0.035677499999999994,0.04577,1.0,0.2828813678088433,28.288136780884333,0.5824569341231,0.5469569341231
1769887819,1769887820,98988930879008758341750699200523522586185279367216382924995909977797154763827,0.046732499999999996,0.042785,1.0,-0.08447012250575081,-8.447012250575082,0.25704972956703354,0.21054972956703355
1769887819,1769887820,22532055631814907447535815649879981046415248231878961745474659705989546420934,0.008542500000000001,0.0074624999999999995,1.0,-0.12642669007901686,-12.642669007901686,0.1955257613402074,0.1870257613402074
1769887819,1769887820,13018971792603393862521629014128024641178044618205296260525674415067194037856,0.0065325,0.0054725,1.0,-0.16226559510141603,-16.226559510141602,0.2240729006640054,0.2175729006640054
1769887820,1769887821,96361925776989336186111887920533578209326565663637092688733016597062311745569,0.0346725,0.034825,1.0,0.004398298363256226,0.43982983632562256,0.263361791025367,0.228861791025367
1769887820,1769887821,80230236018433940569996058935444651347308266584430516013229815570706872276819,0.01608,0.0114425,1.0,-0.28840174129353235,-28.840174129353237,0.2624038619279492,0.24640386192794916
1769887820,1769887821,55230883696690777055093667580992529716053651794118931424366317904049903435707,0.00402,0.0029850000000000002,1.0,-0.2574626865671642,-25.74626865671642,0.13675412595438838,0.13275412595438837
1769887821,1769887822,100074770378634056601572485653252702850363676459996771990439989989293515601975,0.0829125,0.092535,1.0,0.1160560832202624,11.605608322026239,0.529095237297157,0.446595237297157
1769887821,1769887822,23457159102492014587086554465196338289744024850295026709594590570594307006124,0.005527499999999999,0.008955,1.0,0.6200814111261872,62.008141112618716,0.23570350397056136,0.23020350397056136
1769887821,1769887822,56943889421369223313864561268386407584816988844238380390936659020238520433523,0.0316575,0.0691525,1.0,1.184395482902946,118.4395482902946,0.25906838135957794,0.22756838135957794
